date,category,product,distribution_center,supplier,manual_forecast,actual_demand,stock_level,lead_time_days,delivery_performance,customer_satisfaction,allocation_efficiency,forecast_accuracy,stockout,stockout_qty,overstock,overstock_qty,forecast_error,forecast_error_pct,forecast_bias
2024-01-29,Sports,Running Shoes,South DC,Supplier C,156,172,167,6,101,4.15,97.09,90.7,True,5,False,0,-16,9.3,Under-forecast
2024-01-29,Sports,Running Shoes,East DC,Supplier D,123,108,134,10,99,4.62,75.93,86.11,False,0,True,26,15,13.89,Over-forecast
2024-01-29,Sports,Dumbbells,Central DC,Supplier D,181,160,192,13,70,4.21,80.0,86.88,False,0,False,32,21,13.12,Over-forecast
2024-01-29,Sports,Dumbbells,East DC,Supplier A,70,83,78,3,100,4.33,93.98,84.34,True,5,False,0,-13,15.66,Under-forecast
2024-01-29,Sports,Yoga Mat,East DC,Supplier C,200,169,217,4,101,4.23,71.6,81.66,False,0,True,48,31,18.34,Over-forecast
2024-01-29,Sports,Yoga Mat,South DC,Supplier D,218,185,246,10,99,4.49,67.03,82.16,False,0,True,61,33,17.84,Over-forecast
2024-01-29,Beauty,Shampoo,South DC,Supplier D,100,89,109,11,100,4.53,77.53,87.64,False,0,True,20,11,12.36,Over-forecast
2024-01-29,Beauty,Shampoo,West DC,Supplier B,130,144,142,3,97,4.2,98.61,90.28,True,2,False,0,-14,9.72,Under-forecast
2024-01-29,Beauty,Makeup,South DC,Supplier A,116,107,126,3,100,4.87,82.24,91.59,False,0,False,19,9,8.41,Accurate
2024-01-29,Beauty,Makeup,East DC,Supplier E,223,190,253,12,109,4.49,66.84,82.63,False,0,True,63,33,17.37,Over-forecast
2024-01-29,Beauty,Skincare,East DC,Supplier A,141,169,148,1,97,3.54,87.57,83.43,True,21,False,0,-28,16.57,Under-forecast
2024-01-29,Beauty,Skincare,South DC,Supplier D,101,85,115,6,97,4.56,64.71,81.18,False,0,True,30,16,18.82,Over-forecast
2024-01-30,Electronics,Tablet,East DC,Supplier B,66,77,71,3,100,4.04,92.21,85.71,True,6,False,0,-11,14.29,Under-forecast
2024-01-30,Electronics,Tablet,Central DC,Supplier A,64,71,71,3,97,5.0,100.0,90.14,False,0,False,0,-7,9.86,Accurate
2024-01-30,Electronics,Laptop,Central DC,Supplier E,97,112,109,12,107,4.19,97.32,86.61,True,3,False,0,-15,13.39,Under-forecast
2024-01-30,Electronics,Laptop,South DC,Supplier E,209,183,222,18,100,4.27,78.69,85.79,False,0,True,39,26,14.21,Over-forecast
2024-01-30,Electronics,Phone,East DC,Supplier E,187,168,204,19,97,4.36,78.57,88.69,False,0,True,36,19,11.31,Over-forecast
2024-01-30,Electronics,Phone,Central DC,Supplier A,164,187,176,2,97,4.29,94.12,87.7,True,11,False,0,-23,12.3,Under-forecast
2024-01-30,Clothing,Jeans,South DC,Supplier D,233,256,250,8,90,4.05,97.66,91.02,True,6,False,0,-23,8.98,Under-forecast
2024-01-30,Clothing,Jeans,East DC,Supplier D,366,316,405,9,97,4.2,71.84,84.18,False,0,True,89,50,15.82,Over-forecast
2024-01-30,Clothing,T-shirt,East DC,Supplier B,270,337,308,3,100,4.32,91.39,80.12,True,29,False,0,-67,19.88,Under-forecast
2024-01-30,Clothing,T-shirt,South DC,Supplier C,179,153,203,6,100,4.42,67.32,83.01,False,0,True,50,26,16.99,Over-forecast
2024-01-30,Clothing,Dress,East DC,Supplier B,396,335,420,7,90,3.83,74.63,81.79,False,0,True,85,61,18.21,Over-forecast
2024-01-30,Clothing,Dress,South DC,Supplier B,185,202,201,5,97,4.34,99.5,91.58,True,1,False,0,-17,8.42,Under-forecast
2024-01-30,Food,Bread,Central DC,Supplier B,261,284,286,3,97,5.0,99.3,91.9,False,0,False,2,-23,8.1,Under-forecast
2024-01-30,Food,Bread,East DC,Supplier C,415,379,462,6,100,4.56,78.1,90.5,False,0,True,83,36,9.5,Over-forecast
2024-01-30,Food,Cheese,West DC,Supplier C,371,332,405,4,97,4.54,78.01,88.25,False,0,True,73,39,11.75,Over-forecast
2024-01-30,Food,Cheese,East DC,Supplier B,224,266,254,5,100,4.06,95.49,84.21,True,12,False,0,-42,15.79,Under-forecast
2024-01-30,Food,Coffee,West DC,Supplier E,339,302,374,21,50,3.91,76.16,87.75,False,0,True,72,37,12.25,Over-forecast
2024-01-30,Food,Coffee,East DC,Supplier E,350,395,399,12,101,4.19,98.99,88.61,False,0,False,4,-45,11.39,Under-forecast
2024-01-30,Home Goods,Curtains,West DC,Supplier C,80,89,86,8,100,3.5,96.63,89.89,True,3,False,0,-9,10.11,Accurate
2024-01-30,Home Goods,Curtains,East DC,Supplier D,61,73,64,8,90,3.36,87.67,83.56,True,9,False,0,-12,16.44,Under-forecast
2024-01-30,Home Goods,Rug,West DC,Supplier A,139,167,157,2,97,3.94,94.01,83.23,True,10,False,0,-28,16.77,Under-forecast
2024-01-30,Home Goods,Rug,South DC,Supplier B,104,128,115,2,97,3.42,89.84,81.25,True,13,False,0,-24,18.75,Under-forecast
2024-01-30,Home Goods,Pillow,Central DC,Supplier A,76,65,86,1,97,3.97,67.69,83.08,False,0,True,21,11,16.92,Over-forecast
2024-01-30,Home Goods,Pillow,South DC,Supplier A,187,173,213,4,100,4.59,76.88,91.91,False,0,True,40,14,8.09,Over-forecast
2024-01-30,Sports,Dumbbells,East DC,Supplier C,50,61,54,5,101,3.22,88.52,81.97,True,7,False,0,-11,18.03,Under-forecast
2024-01-30,Sports,Dumbbells,Central DC,Supplier B,143,127,159,2,97,4.65,74.8,87.4,False,0,True,32,16,12.6,Over-forecast
2024-01-30,Sports,Tennis Racket,South DC,Supplier E,143,124,158,23,40,3.82,72.58,84.68,False,0,True,34,19,15.32,Over-forecast
2024-01-30,Sports,Tennis Racket,West DC,Supplier D,97,116,103,6,97,3.07,88.79,83.62,True,13,False,0,-19,16.38,Under-forecast
2024-01-30,Sports,Running Shoes,East DC,Supplier E,80,74,91,14,97,4.82,77.03,91.89,False,0,True,17,6,8.11,Accurate
2024-01-30,Sports,Running Shoes,West DC,Supplier C,136,163,156,7,99,4.39,95.71,83.44,True,7,False,0,-27,16.56,Under-forecast
2024-01-30,Beauty,Hair Dryer,East DC,Supplier E,110,128,120,17,70,4.04,93.75,85.94,True,8,False,0,-18,14.06,Under-forecast
2024-01-30,Beauty,Hair Dryer,South DC,Supplier E,60,74,63,8,99,3.35,85.14,81.08,True,11,False,0,-14,18.92,Under-forecast
2024-01-30,Beauty,Makeup,South DC,Supplier A,147,127,166,2,100,4.48,69.29,84.25,False,0,True,39,20,15.75,Over-forecast
2024-01-30,Beauty,Makeup,Central DC,Supplier D,184,219,208,8,90,3.89,94.98,84.02,True,11,False,0,-35,15.98,Under-forecast
2024-01-30,Beauty,Shampoo,East DC,Supplier A,254,221,288,3,97,4.26,69.68,85.07,False,0,True,67,33,14.93,Over-forecast
2024-01-30,Beauty,Shampoo,Central DC,Supplier D,180,153,206,5,99,4.46,65.36,82.35,False,0,True,53,27,17.65,Over-forecast
2024-01-31,Electronics,Phone,South DC,Supplier B,120,111,130,5,97,4.41,82.88,91.89,False,0,False,19,9,8.11,Accurate
2024-01-31,Electronics,Phone,West DC,Supplier E,92,109,101,13,100,4.0,92.66,84.4,True,8,False,0,-17,15.6,Under-forecast
2024-01-31,Electronics,Tablet,South DC,Supplier E,196,170,216,5,105,4.34,72.94,84.71,False,0,True,46,26,15.29,Over-forecast
2024-01-31,Electronics,Tablet,Central DC,Supplier C,99,87,109,5,100,4.6,74.71,86.21,False,0,True,22,12,13.79,Over-forecast
2024-01-31,Electronics,Headphones,East DC,Supplier E,134,167,149,12,97,3.88,89.22,80.24,True,18,False,0,-33,19.76,Under-forecast
2024-01-31,Electronics,Headphones,West DC,Supplier A,167,185,184,4,100,4.7,99.46,90.27,True,1,False,0,-18,9.73,Under-forecast
2024-01-31,Clothing,Sweater,South DC,Supplier C,319,363,363,7,100,4.31,100.0,87.88,False,0,False,0,-44,12.12,Under-forecast
2024-01-31,Clothing,Sweater,West DC,Supplier A,481,412,547,3,100,4.32,67.23,83.25,False,0,True,135,69,16.75,Over-forecast
2024-01-31,Clothing,Dress,East DC,Supplier D,334,384,363,10,90,3.82,94.53,86.98,True,21,False,0,-50,13.02,Under-forecast
2024-01-31,Clothing,Dress,South DC,Supplier A,383,329,404,3,100,4.4,77.2,83.59,False,0,True,75,54,16.41,Over-forecast
2024-01-31,Clothing,T-shirt,Central DC,Supplier D,174,147,184,11,90,4.29,74.83,81.63,False,0,True,37,27,18.37,Over-forecast
2024-01-31,Clothing,T-shirt,South DC,Supplier C,192,168,205,10,70,4.36,77.98,85.71,False,0,True,37,24,14.29,Over-forecast
2024-01-31,Food,Milk,South DC,Supplier B,263,293,282,6,100,4.08,96.25,89.76,True,11,False,0,-30,10.24,Under-forecast
2024-01-31,Food,Milk,West DC,Supplier A,138,164,154,4,100,4.31,93.9,84.15,True,10,False,0,-26,15.85,Under-forecast
2024-01-31,Food,Eggs,South DC,Supplier C,333,380,361,8,97,3.64,95.0,87.63,True,19,False,0,-47,12.37,Under-forecast
2024-01-31,Food,Eggs,East DC,Supplier E,188,170,204,10,97,4.04,80.0,89.41,False,0,False,34,18,10.59,Over-forecast
2024-01-31,Food,Bread,Central DC,Supplier C,193,239,208,9,100,3.66,87.03,80.75,True,31,False,0,-46,19.25,Under-forecast
2024-01-31,Food,Bread,South DC,Supplier D,285,345,310,16,70,3.35,89.86,82.61,True,35,False,0,-60,17.39,Under-forecast
2024-01-31,Home Goods,Curtains,South DC,Supplier B,144,174,164,6,100,3.74,94.25,82.76,True,10,False,0,-30,17.24,Under-forecast
2024-01-31,Home Goods,Curtains,Central DC,Supplier C,89,83,100,8,80,4.53,79.52,92.77,False,0,True,17,6,7.23,Accurate
2024-01-31,Home Goods,Rug,South DC,Supplier D,132,148,151,12,70,4.02,97.97,89.19,False,0,False,3,-16,10.81,Under-forecast
2024-01-31,Home Goods,Rug,East DC,Supplier D,154,140,176,10,90,5.0,74.29,90.0,False,0,True,36,14,10.0,Over-forecast
2024-01-31,Home Goods,Table,East DC,Supplier E,171,147,194,20,90,4.43,68.03,83.67,False,0,True,47,24,16.33,Over-forecast
2024-01-31,Home Goods,Table,Central DC,Supplier B,185,164,209,4,100,4.25,72.56,87.2,False,0,True,45,21,12.8,Over-forecast
2024-01-31,Sports,Yoga Mat,West DC,Supplier E,111,124,117,12,80,3.52,94.35,89.52,True,7,False,0,-13,10.48,Under-forecast
2024-01-31,Sports,Yoga Mat,South DC,Supplier D,46,58,51,7,100,3.17,87.93,79.31,True,7,False,0,-12,20.69,Under-forecast
2024-01-31,Sports,Tennis Racket,Central DC,Supplier C,152,138,168,7,97,4.2,78.26,89.86,False,0,True,30,14,10.14,Over-forecast
2024-01-31,Sports,Tennis Racket,South DC,Supplier B,136,166,151,3,97,4.28,90.96,81.93,True,15,False,0,-30,18.07,Under-forecast
2024-01-31,Sports,Fitness Tracker,East DC,Supplier C,204,174,220,8,100,4.34,73.56,82.76,False,0,True,46,30,17.24,Over-forecast
2024-01-31,Sports,Fitness Tracker,West DC,Supplier D,108,126,120,17,60,3.31,95.24,85.71,True,6,False,0,-18,14.29,Under-forecast
2024-01-31,Beauty,Perfume,Central DC,Supplier C,111,99,121,5,100,4.64,77.78,87.88,False,0,True,22,12,12.12,Over-forecast
2024-01-31,Beauty,Perfume,South DC,Supplier D,176,200,200,8,103,4.67,100.0,88.0,False,0,False,0,-24,12.0,Under-forecast
2024-01-31,Beauty,Hair Dryer,South DC,Supplier C,146,178,165,5,100,3.95,92.7,82.02,True,13,False,0,-32,17.98,Under-forecast
2024-01-31,Beauty,Hair Dryer,East DC,Supplier A,114,98,129,4,100,4.26,68.37,83.67,False,0,True,31,16,16.33,Over-forecast
2024-01-31,Beauty,Shampoo,South DC,Supplier B,63,70,71,2,97,4.52,98.57,90.0,False,0,False,1,-7,10.0,Accurate
2024-01-31,Beauty,Shampoo,East DC,Supplier A,85,95,94,4,100,3.99,98.95,89.47,True,1,False,0,-10,10.53,Under-forecast
2024-02-01,Electronics,Phone,South DC,Supplier B,219,186,251,4,97,4.29,65.05,82.26,False,0,True,65,33,17.74,Over-forecast
2024-02-01,Electronics,Phone,West DC,Supplier A,194,166,222,1,97,4.64,66.27,83.13,False,0,True,56,28,16.87,Over-forecast
2024-02-01,Electronics,Laptop,East DC,Supplier E,208,189,234,15,97,4.41,76.19,89.95,False,0,True,45,19,10.05,Over-forecast
2024-02-01,Electronics,Laptop,South DC,Supplier A,131,152,148,2,99,3.72,97.37,86.18,True,4,False,0,-21,13.82,Under-forecast
2024-02-01,Electronics,Smart Watch,South DC,Supplier D,137,123,146,8,90,4.49,81.3,88.62,False,0,False,23,14,11.38,Over-forecast
2024-02-01,Electronics,Smart Watch,East DC,Supplier D,113,101,123,8,100,4.52,78.22,88.12,False,0,True,22,12,11.88,Over-forecast
2024-02-01,Clothing,T-shirt,Central DC,Supplier A,131,115,149,1,97,3.99,70.43,86.09,False,0,True,34,16,13.91,Over-forecast
2024-02-01,Clothing,T-shirt,South DC,Supplier D,132,111,145,15,70,3.96,69.37,81.08,False,0,True,34,21,18.92,Over-forecast
2024-02-01,Clothing,Jeans,East DC,Supplier E,117,139,130,13,103,4.48,93.53,84.17,True,9,False,0,-22,15.83,Under-forecast
2024-02-01,Clothing,Jeans,Central DC,Supplier A,210,235,222,1,97,3.98,94.47,89.36,True,13,False,0,-25,10.64,Under-forecast
2024-02-01,Clothing,Jacket,East DC,Supplier A,233,263,263,1,99,4.4,100.0,88.59,False,0,False,0,-30,11.41,Under-forecast
2024-02-01,Clothing,Jacket,West DC,Supplier D,155,188,165,8,97,3.52,87.77,82.45,True,23,False,0,-33,17.55,Under-forecast
2024-02-01,Food,Bread,Central DC,Supplier A,282,328,319,4,100,4.32,97.26,85.98,True,9,False,0,-46,14.02,Under-forecast
2024-02-01,Food,Bread,South DC,Supplier B,286,246,321,6,100,4.37,69.51,83.74,False,0,True,75,40,16.26,Over-forecast
2024-02-01,Food,Milk,West DC,Supplier C,124,152,131,6,90,3.45,86.18,81.58,True,21,False,0,-28,18.42,Under-forecast
2024-02-01,Food,Milk,Central DC,Supplier B,312,370,337,6,100,4.09,91.08,84.32,True,33,False,0,-58,15.68,Under-forecast
2024-02-01,Food,Chocolate,South DC,Supplier C,323,280,364,5,97,3.96,70.0,84.64,False,0,True,84,43,15.36,Over-forecast
2024-02-01,Food,Chocolate,Central DC,Supplier D,333,299,363,11,90,4.46,78.6,88.63,False,0,True,64,34,11.37,Over-forecast
2024-02-01,Home Goods,Pillow,East DC,Supplier E,70,65,77,7,109,4.63,81.54,92.31,False,0,False,12,5,7.69,Accurate
2024-02-01,Home Goods,Pillow,South DC,Supplier E,88,111,100,10,101,3.36,90.09,79.28,True,11,False,0,-23,20.72,Under-forecast
2024-02-01,Home Goods,Curtains,East DC,Supplier A,136,118,153,3,97,4.24,70.34,84.75,False,0,True,35,18,15.25,Over-forecast
2024-02-01,Home Goods,Curtains,West DC,Supplier E,108,94,122,25,40,3.74,70.21,85.11,False,0,True,28,14,14.89,Over-forecast
2024-02-01,Home Goods,Rug,West DC,Supplier D,60,53,63,16,70,4.3,81.13,86.79,False,0,False,10,7,13.21,Accurate
2024-02-01,Home Goods,Rug,South DC,Supplier B,128,114,138,4,97,4.16,78.95,87.72,False,0,True,24,14,12.28,Over-forecast
2024-02-01,Sports,Dumbbells,East DC,Supplier B,126,106,133,5,100,4.74,74.53,81.13,False,0,True,27,20,18.87,Over-forecast
2024-02-01,Sports,Dumbbells,West DC,Supplier A,145,126,157,2,97,3.99,75.4,84.92,False,0,True,31,19,15.08,Over-forecast
2024-02-01,Sports,Yoga Mat,South DC,Supplier B,63,75,71,3,100,4.12,94.67,84.0,True,4,False,0,-12,16.0,Under-forecast
2024-02-01,Sports,Yoga Mat,East DC,Supplier E,74,93,79,10,100,3.15,84.95,79.57,True,14,False,0,-19,20.43,Under-forecast
2024-02-01,Sports,Fitness Tracker,South DC,Supplier A,69,61,76,3,97,4.21,75.41,86.89,False,0,True,15,8,13.11,Accurate
2024-02-01,Sports,Fitness Tracker,East DC,Supplier D,148,171,158,11,100,4.12,92.4,86.55,True,13,False,0,-23,13.45,Under-forecast
2024-02-01,Beauty,Makeup,South DC,Supplier C,222,191,246,8,97,4.67,71.2,83.77,False,0,True,55,31,16.23,Over-forecast
2024-02-01,Beauty,Makeup,Central DC,Supplier E,140,129,149,11,99,4.82,84.5,91.47,False,0,False,20,11,8.53,Over-forecast
2024-02-01,Beauty,Perfume,East DC,Supplier D,125,145,140,8,105,4.13,96.55,86.21,True,5,False,0,-20,13.79,Under-forecast
2024-02-01,Beauty,Perfume,South DC,Supplier C,272,248,288,4,99,5.0,83.87,90.32,False,0,False,40,24,9.68,Over-forecast
2024-02-01,Beauty,Skincare,West DC,Supplier E,244,279,277,19,90,3.61,99.28,87.46,True,2,False,0,-35,12.54,Under-forecast
2024-02-01,Beauty,Skincare,East DC,Supplier C,347,299,366,8,97,4.26,77.59,83.95,False,0,True,67,48,16.05,Over-forecast
2024-02-02,Electronics,Laptop,East DC,Supplier A,122,111,130,4,100,4.65,82.88,90.09,False,0,False,19,11,9.91,Over-forecast
2024-02-02,Electronics,Laptop,South DC,Supplier E,108,124,118,15,50,3.32,95.16,87.1,True,6,False,0,-16,12.9,Under-forecast
2024-02-02,Electronics,Camera,Central DC,Supplier E,112,95,127,17,100,4.55,66.32,82.11,False,0,True,32,17,17.89,Over-forecast
2024-02-02,Electronics,Camera,East DC,Supplier A,107,120,118,1,97,4.33,98.33,89.17,True,2,False,0,-13,10.83,Under-forecast
2024-02-02,Electronics,Headphones,West DC,Supplier D,154,136,165,11,80,3.83,78.68,86.76,False,0,True,29,18,13.24,Over-forecast
2024-02-02,Electronics,Headphones,South DC,Supplier A,125,139,143,1,97,4.33,97.12,89.93,False,0,False,4,-14,10.07,Under-forecast
2024-02-02,Clothing,Jacket,South DC,Supplier D,428,388,481,9,97,4.37,76.03,89.69,False,0,True,93,40,10.31,Over-forecast
2024-02-02,Clothing,Jacket,Central DC,Supplier D,276,332,304,7,100,4.02,91.57,83.13,True,28,False,0,-56,16.87,Under-forecast
2024-02-02,Clothing,Shoes,West DC,Supplier A,134,158,145,1,101,3.67,91.77,84.81,True,13,False,0,-24,15.19,Under-forecast
2024-02-02,Clothing,Shoes,East DC,Supplier D,93,113,99,7,100,3.5,87.61,82.3,True,14,False,0,-20,17.7,Under-forecast
2024-02-02,Clothing,Jeans,East DC,Supplier B,144,179,154,2,97,3.53,86.03,80.45,True,25,False,0,-35,19.55,Under-forecast
2024-02-02,Clothing,Jeans,South DC,Supplier A,350,303,402,2,100,4.44,67.33,84.49,False,0,True,99,47,15.51,Over-forecast
2024-02-02,Food,Cheese,West DC,Supplier C,328,390,375,9,100,3.81,96.15,84.1,True,15,False,0,-62,15.9,Under-forecast
2024-02-02,Food,Cheese,Central DC,Supplier D,308,284,329,13,100,4.66,84.15,91.55,False,0,False,45,24,8.45,Over-forecast
2024-02-02,Food,Chocolate,East DC,Supplier E,211,237,234,21,90,3.45,98.73,89.03,True,3,False,0,-26,10.97,Under-forecast
2024-02-02,Food,Chocolate,West DC,Supplier A,195,242,215,4,90,3.38,88.84,80.58,True,27,False,0,-47,19.42,Under-forecast
2024-02-02,Food,Milk,South DC,Supplier C,177,206,191,12,70,3.84,92.72,85.92,True,15,False,0,-29,14.08,Under-forecast
2024-02-02,Food,Milk,Central DC,Supplier E,308,378,347,18,80,3.62,91.8,81.48,True,31,False,0,-70,18.52,Under-forecast
2024-02-02,Home Goods,Pillow,Central DC,Supplier C,78,66,85,9,100,4.34,71.21,81.82,False,0,True,19,12,18.18,Over-forecast
2024-02-02,Home Goods,Pillow,East DC,Supplier E,41,49,44,12,107,3.61,89.8,83.67,True,5,False,0,-8,16.33,Accurate
2024-02-02,Home Goods,Chair,East DC,Supplier B,160,145,169,2,97,4.59,83.45,89.66,False,0,False,24,15,10.34,Over-forecast
2024-02-02,Home Goods,Chair,Central DC,Supplier E,75,91,80,14,105,3.36,87.91,82.42,True,11,False,0,-16,17.58,Under-forecast
2024-02-02,Home Goods,Rug,East DC,Supplier C,169,151,192,5,97,4.04,72.85,88.08,False,0,True,41,18,11.92,Over-forecast
2024-02-02,Home Goods,Rug,West DC,Supplier C,108,120,115,7,97,5.0,95.83,90.0,True,5,False,0,-12,10.0,Under-forecast
2024-02-02,Sports,Tennis Racket,Central DC,Supplier D,129,109,142,9,90,3.92,69.72,81.65,False,0,True,33,20,18.35,Over-forecast
2024-02-02,Sports,Tennis Racket,South DC,Supplier C,116,141,125,6,97,3.32,88.65,82.27,True,16,False,0,-25,17.73,Under-forecast
2024-02-02,Sports,Yoga Mat,Central DC,Supplier B,129,147,138,6,100,4.02,93.88,87.76,True,9,False,0,-18,12.24,Under-forecast
2024-02-02,Sports,Yoga Mat,East DC,Supplier A,170,147,193,2,97,4.11,68.71,84.35,False,0,True,46,23,15.65,Over-forecast
2024-02-02,Sports,Dumbbells,South DC,Supplier D,74,93,81,9,99,2.89,87.1,79.57,True,12,False,0,-19,20.43,Under-forecast
2024-02-02,Sports,Dumbbells,Central DC,Supplier D,129,161,140,10,90,3.39,86.96,80.12,True,21,False,0,-32,19.88,Under-forecast
2024-02-02,Beauty,Hair Dryer,Central DC,Supplier E,181,157,198,20,60,3.79,73.89,84.71,False,0,True,41,24,15.29,Over-forecast
2024-02-02,Beauty,Hair Dryer,South DC,Supplier E,66,73,71,11,103,4.28,97.26,90.41,True,2,False,0,-7,9.59,Accurate
2024-02-02,Beauty,Skincare,Central DC,Supplier B,103,128,109,5,100,3.39,85.16,80.47,True,19,False,0,-25,19.53,Under-forecast
2024-02-02,Beauty,Skincare,South DC,Supplier E,333,292,358,17,99,4.52,77.4,85.96,False,0,True,66,41,14.04,Over-forecast
2024-02-02,Beauty,Shampoo,Central DC,Supplier E,90,113,97,10,97,3.15,85.84,79.65,True,16,False,0,-23,20.35,Under-forecast
2024-02-02,Beauty,Shampoo,South DC,Supplier C,93,113,99,7,90,3.19,87.61,82.3,True,14,False,0,-20,17.7,Under-forecast
2024-02-03,Electronics,Camera,West DC,Supplier B,111,98,122,2,97,3.93,75.51,86.73,False,0,True,24,13,13.27,Over-forecast
2024-02-03,Electronics,Camera,Central DC,Supplier D,212,177,236,11,80,4.42,66.67,80.23,False,0,True,59,35,19.77,Over-forecast
2024-02-03,Electronics,Smart Watch,West DC,Supplier C,111,98,118,6,100,4.64,79.59,86.73,False,0,True,20,13,13.27,Over-forecast
2024-02-03,Electronics,Smart Watch,South DC,Supplier B,218,196,230,3,100,4.12,82.65,88.78,False,0,False,34,22,11.22,Over-forecast
2024-02-03,Electronics,Headphones,East DC,Supplier B,158,196,169,4,97,3.8,86.22,80.61,True,27,False,0,-38,19.39,Under-forecast
2024-02-03,Electronics,Headphones,South DC,Supplier B,92,114,104,2,97,4.17,91.23,80.7,True,10,False,0,-22,19.3,Under-forecast
2024-02-03,Clothing,Sweater,Central DC,Supplier C,323,374,340,4,97,3.78,90.91,86.36,True,34,False,0,-51,13.64,Under-forecast
2024-02-03,Clothing,Sweater,West DC,Supplier D,290,265,320,9,90,4.9,79.25,90.57,False,0,True,55,25,9.43,Over-forecast
2024-02-03,Clothing,Shoes,Central DC,Supplier C,254,278,285,4,97,4.48,97.48,91.37,False,0,False,7,-24,8.63,Under-forecast
2024-02-03,Clothing,Shoes,East DC,Supplier C,135,152,142,7,100,3.84,93.42,88.82,True,10,False,0,-17,11.18,Under-forecast
2024-02-03,Clothing,Jacket,East DC,Supplier D,319,352,361,9,99,5.0,97.44,90.62,False,0,False,9,-33,9.38,Under-forecast
2024-02-03,Clothing,Jacket,West DC,Supplier B,592,503,654,5,90,4.12,69.98,82.31,False,0,True,151,89,17.69,Over-forecast
2024-02-03,Food,Bread,Central DC,Supplier D,323,280,347,10,99,4.26,76.07,84.64,False,0,True,67,43,15.36,Over-forecast
2024-02-03,Food,Bread,South DC,Supplier E,363,316,402,14,90,4.25,72.78,85.13,False,0,True,86,47,14.87,Over-forecast
2024-02-03,Food,Coffee,Central DC,Supplier D,430,370,458,11,99,3.97,76.22,83.78,False,0,True,88,60,16.22,Over-forecast
2024-02-03,Food,Coffee,South DC,Supplier A,530,456,597,1,97,4.3,69.08,83.77,False,0,True,141,74,16.23,Over-forecast
2024-02-03,Food,Milk,East DC,Supplier B,337,385,361,2,97,4.19,93.77,87.53,True,24,False,0,-48,12.47,Under-forecast
2024-02-03,Food,Milk,West DC,Supplier E,222,247,249,12,107,4.43,99.19,89.88,False,0,False,2,-25,10.12,Under-forecast
2024-02-03,Home Goods,Rug,East DC,Supplier E,72,86,76,16,70,3.04,88.37,83.72,True,10,False,0,-14,16.28,Under-forecast
2024-02-03,Home Goods,Rug,South DC,Supplier E,70,60,78,18,100,4.49,70.0,83.33,False,0,True,18,10,16.67,Accurate
2024-02-03,Home Goods,Pillow,East DC,Supplier A,146,129,163,3,100,4.38,73.64,86.82,False,0,True,34,17,13.18,Over-forecast
2024-02-03,Home Goods,Pillow,Central DC,Supplier D,161,143,184,15,60,4.07,71.33,87.41,False,0,True,41,18,12.59,Over-forecast
2024-02-03,Home Goods,Table,West DC,Supplier B,89,76,101,4,97,4.62,67.11,82.89,False,0,True,25,13,17.11,Over-forecast
